size;graphDistance;greedyWalkPathLenght;metricDistance;
100000;6; 2;0,020699;
100000;6; 2;0,011429;
100000;6; 1;0,202060;
100000;6; 3;0,005794;
100000;6; 2;0,002421;
100000;5; 4;0,002000;
100000;6; 2;0,015955;
100000;5; 2;0,000452;
100000;5; 4;0,000291;
100000;6; 1;0,003606;
100000;4; 2;0,059402;
100000;5; 3;0,007426;
100000;7; 1;0,068461;
100000;7; 2;0,056561;
100000;6; 3;0,004427;
100000;6; 3;0,007603;
100000;6; 3;0,025817;
100000;6; 2;0,047119;
100000;6; 3;0,050543;
100000;6; 2;0,019943;
100000;6; 3;0,000785;
100000;6; 5;0,018260;
100000;6; 2;0,146705;
100000;6; 3;0,017065;
100000;6; 2;0,000552;
100000;6; 2;0,076137;
100000;7; 1;0,128920;
100000;6; 3;0,061976;
100000;6; 2;0,032481;
100000;6; 2;0,014568;
100000;6; 5;0,004436;
100000;7; 2;0,064102;
100000;6; 4;0,014477;
100000;6; 2;0,007103;
100000;6; 4;0,011593;
100000;5; 3;0,037791;
100000;6; 1;0,024733;
100000;6; 2;0,043127;
100000;6; 4;0,017710;
100000;6; 1;0,006297;
100000;6; 3;0,000552;
100000;6; 3;0,040066;
100000;6; 4;0,000701;
100000;6; 3;0,005082;
100000;4; 2;0,044344;
100000;6; 2;0,058571;
100000;6; 2;0,021325;
100000;3; 2;0,028094;
100000;6; 3;0,009536;
100000;6; 2;0,048178;
100000;5; 2;0,023299;
100000;7; 2;0,050325;
100000;7; 2;0,006962;
100000;7; 2;0,028172;
100000;7; 3;0,046481;
100000;6; 2;0,019703;
100000;7; 2;0,005476;
100000;5; 3;0,027030;
100000;7; 4;0,006783;
100000;5; 2;0,006601;
100000;6; 3;0,000051;
100000;6; 2;0,032431;
100000;6; 2;0,064116;
100000;7; 3;0,023859;
100000;6; 1;0,002725;
100000;5; 2;0,020072;
100000;6; 3;0,003760;
100000;6; 2;0,031716;
100000;5; 3;0,008973;
100000;6; 5;0,016133;
100000;6; 1;0,053124;
100000;7; 2;0,042184;
100000;6; 2;0,087909;
100000;5; 2;0,014376;
100000;5; 2;0,015587;
100000;6; 2;0,037450;
100000;6; 2;0,019946;
100000;5; 1;0,057825;
100000;6; 2;0,029490;
100000;6; 3;0,016463;
100000;5; 2;0,044622;
100000;7; 3;0,009665;
100000;6; 2;0,073029;
100000;6; 2;0,042636;
100000;5; 3;0,094323;
100000;5; 2;0,039057;
100000;5; 3;0,020435;
100000;5; 2;0,016806;
100000;5; 3;0,061114;
100000;6; 3;0,005915;
100000;6; 2;0,032922;
100000;6; 2;0,045057;
100000;5; 3;0,003004;
100000;6; 4;0,012392;
100000;6; 1;0,021062;
100000;6; 2;0,000930;
100000;5; 2;0,006860;
100000;6; 2;0,101850;
100000;4; 3;0,018269;
100000;6; 2;0,029130;
100000;6; 2;0,017372;
100000;6; 2;0,045133;
100000;5; 3;0,030319;
100000;6; 3;0,085017;
100000;6; 2;0,025672;
100000;6; 3;0,021396;
100000;6; 2;0,008846;
100000;6; 2;0,004675;
100000;6; 2;0,004124;
100000;6; 2;0,002227;
100000;6; 2;0,059307;
100000;6; 3;0,015581;
100000;5; 2;0,012982;
100000;5; 2;0,014565;
100000;5; 2;0,003420;
100000;5; 2;0,016668;
100000;6; 3;0,041351;
100000;6; 2;0,000481;
100000;6; 1;0,084060;
100000;5; 2;0,011857;
100000;5; 2;0,017662;
100000;5; 3;0,001810;
100000;6; 2;0,056685;
100000;6; 1;0,090478;
100000;6; 2;0,037833;
100000;7; 2;0,023762;
100000;5; 3;0,002814;
100000;7; 2;0,000792;
100000;7; 1;0,023178;
100000;5; 2;0,058531;
100000;6; 2;0,090241;
100000;6; 2;0,002325;
100000;5; 3;0,015411;
100000;5; 2;0,032297;
100000;6; 1;0,013036;
100000;6; 1;0,103627;
100000;6; 2;0,038326;
100000;6; 3;0,022566;
100000;5; 2;0,047583;
100000;6; 2;0,031622;
100000;6; 4;0,015476;
100000;4; 1;0,088000;
100000;5; 2;0,034160;
100000;6; 2;0,009224;
100000;6; 2;0,019981;
100000;6; 2;0,032482;
100000;7; 2;0,004288;
100000;6; 2;0,016236;
100000;6; 4;0,010840;
100000;5; 2;0,025109;
100000;5; 2;0,013555;
100000;5; 4;0,021608;
100000;6; 2;0,015652;
100000;6; 3;0,000312;
100000;6; 2;0,008305;
100000;6; 4;0,066756;
100000;6; 5;0,034175;
100000;6; 4;0,022262;
100000;7; 2;0,050382;
100000;6; 2;0,024264;
100000;6; 1;0,074953;
100000;6; 2;0,017627;
100000;6; 3;0,011936;
100000;6; 1;0,114375;
100000;5; 3;0,028276;
100000;5; 4;0,011140;
100000;5; 3;0,034127;
100000;6; 5;0,021088;
100000;6; 1;0,011385;
100000;6; 2;0,024222;
100000;6; 3;0,020131;
100000;6; 1;0,040262;
100000;5; 1;0,087808;
100000;5; 3;0,000100;
100000;6; 2;0,001582;
100000;6; 2;0,020290;
100000;6; 2;0,014723;
100000;5; 3;0,000203;
100000;5; 2;0,070495;
100000;6; 3;0,032206;
100000;6; 3;0,000573;
100000;6; 2;0,014354;
100000;6; 2;0,011837;
100000;6; 3;0,000436;
100000;4; 2;0,040153;
100000;6; 1;0,044654;
100000;6; 3;0,006134;
100000;5; 2;0,023446;
100000;5; 2;0,015566;
100000;6; 2;0,009278;
100000;5; 2;0,020152;
100000;6; 3;0,000630;
100000;5; 3;0,003702;
100000;6; 2;0,041615;
100000;5; 2;0,028580;
100000;6; 3;0,030707;
100000;7; 1;0,291185;
100000;5; 2;0,000146;
100000;6; 3;0,015783;
100000;6; 2;0,009529;
100000;5; 4;0,012074;
100000;6; 2;0,091285;
100000;6; 3;0,016598;
100000;6; 3;0,027287;
100000;6; 2;0,009269;
100000;6; 2;0,040366;
100000;5; 2;0,018291;
100000;5; 2;0,059236;
100000;5; 3;0,005114;
100000;7; 2;0,064523;
100000;6; 2;0,033393;
100000;6; 4;0,041379;
100000;6; 2;0,005077;
100000;3; 3;0,005254;
100000;6; 3;0,008175;
100000;6; 2;0,003227;
100000;5; 2;0,054758;
100000;6; 2;0,022953;
100000;5; 3;0,009797;
100000;6; 3;0,041182;
100000;5; 2;0,006221;
100000;6; 3;0,082099;
100000;6; 3;0,017808;
100000;6; 3;0,012899;
100000;5; 2;0,000975;
100000;6; 3;0,001611;
100000;5; 3;0,022770;
100000;4; 2;0,008310;
100000;6; 2;0,016759;
100000;6; 2;0,000193;
100000;5; 1;0,034279;
100000;4; 2;0,002057;
100000;6; 2;0,000506;
100000;5; 2;0,022647;
100000;5; 1;0,012074;
100000;5; 2;0,007765;
100000;6; 2;0,048688;
100000;6; 2;0,009908;
100000;6; 1;0,013658;
100000;5; 2;0,051155;
100000;6; 1;0,098650;
100000;6; 1;0,052158;
100000;6; 1;0,020704;
100000;6; 2;0,069392;
100000;6; 2;0,009754;
100000;4; 2;0,020597;
100000;7; 3;0,060182;
100000;5; 3;0,003108;
100000;5; 1;0,076982;
100000;6; 5;0,016887;
100000;6; 1;0,017777;
100000;6; 2;0,021978;
100000;6; 2;0,010946;
100000;5; 1;0,191015;
100000;4; 4;0,001088;
100000;4; 4;0,000344;
100000;6; 2;0,029852;
100000;5; 2;0,067634;
100000;6; 4;0,044200;
100000;3; 2;0,054602;
100000;5; 3;0,000158;
100000;5; 1;0,070495;
100000;6; 2;0,003451;
100000;6; 1;0,047615;
100000;5; 2;0,088084;
100000;5; 3;0,013972;
100000;5; 4;0,009068;
100000;5; 2;0,014354;
100000;6; 2;0,037176;
100000;6; 3;0,019412;
100000;6; 3;0,001774;
100000;6; 2;0,066386;
100000;6; 2;0,015626;
100000;5; 4;0,000983;
100000;6; 2;0,000542;
100000;6; 2;0,123168;
100000;5; 2;0,078253;
100000;5; 1;0,100800;
100000;6; 3;0,028332;
100000;5; 2;0,015245;
100000;6; 3;0,000129;
100000;6; 1;0,072589;
100000;4; 3;0,001055;
100000;5; 2;0,012796;
100000;6; 3;0,003045;
100000;5; 4;0,008653;
100000;5; 4;0,026241;
100000;6; 3;0,021214;
100000;5; 3;0,012128;
100000;6; 2;0,017309;
100000;6; 3;0,005495;
100000;7; 2;0,052447;
100000;6; 2;0,011630;
100000;5; 2;0,002549;
100000;6; 2;0,019857;
100000;6; 2;0,090957;
100000;6; 2;0,027614;
100000;5; 1;0,039384;
100000;7; 1;0,006119;
100000;6; 1;0,167063;
100000;3; 2;0,030152;
100000;5; 2;0,005968;
100000;5; 3;0,018923;
100000;6; 4;0,007935;
100000;6; 2;0,001449;
100000;6; 5;0,011103;
100000;5; 4;0,026129;
100000;4; 3;0,008029;
100000;6; 2;0,000385;
100000;6; 2;0,007469;
100000;5; 2;0,016243;
100000;6; 4;0,014302;
100000;6; 5;0,000388;
100000;6; 2;0,004257;
100000;7; 2;0,038628;
100000;6; 3;0,008440;
100000;6; 2;0,013900;
100000;7; 3;0,087433;
100000;4; 2;0,016708;
100000;7; 4;0,005284;
100000;6; 4;0,028926;
100000;5; 3;0,013360;
100000;5; 2;0,007531;
100000;5; 3;0,003422;
100000;6; 2;0,011349;
100000;5; 2;0,014542;
100000;6; 3;0,070692;
100000;6; 3;0,006636;
100000;6; 2;0,000963;
100000;6; 2;0,039055;
100000;5; 1;0,200978;
100000;5; 4;0,009443;
100000;6; 3;0,007600;
100000;6; 2;0,030948;
100000;6; 2;0,000148;
100000;6; 2;0,028051;
100000;7; 2;0,040820;
100000;7; 3;0,038257;
100000;6; 2;0,009677;
100000;5; 3;0,002755;
100000;5; 1;0,029033;
100000;6; 2;0,075784;
100000;5; 3;0,006430;
100000;7; 1;0,008856;
100000;6; 2;0,035276;
100000;6; 2;0,032283;
100000;6; 4;0,002651;
100000;6; 2;0,086206;
100000;6; 3;0,019209;
100000;6; 3;0,028599;
100000;6; 2;0,039286;
100000;6; 2;0,002500;
100000;6; 2;0,002858;
100000;6; 3;0,007935;
100000;6; 3;0,011483;
100000;6; 2;0,189014;
100000;5; 1;0,011082;
100000;6; 3;0,003638;
100000;5; 3;0,004138;
100000;6; 3;0,015857;
100000;6; 2;0,017605;
100000;7; 2;0,008751;
100000;6; 2;0,044799;
100000;6; 2;0,002896;
100000;5; 2;0,027178;
100000;5; 2;0,031681;
100000;4; 2;0,039519;
100000;6; 2;0,013724;
100000;6; 2;0,004943;
100000;6; 5;0,004989;
100000;6; 2;0,038030;
100000;6; 5;0,001753;
100000;6; 1;0,191732;
100000;7; 3;0,016001;
100000;6; 4;0,030296;
100000;6; 2;0,013816;
100000;5; 4;0,016627;
100000;6; 2;0,015048;
100000;5; 3;0,021887;
100000;6; 3;0,008095;
100000;6; 4;0,017355;
100000;6; 3;0,009165;
100000;5; 5;0,005194;
100000;5; 2;0,007545;
100000;5; 2;0,035260;
100000;4; 3;0,062048;
100000;6; 1;0,011918;
100000;6; 3;0,004092;
100000;6; 3;0,003646;
100000;5; 3;0,004146;
100000;5; 2;0,006719;
100000;6; 4;0,000941;
100000;6; 2;0,012044;
100000;6; 1;0,009280;
100000;5; 1;0,012859;
100000;4; 1;0,029833;
100000;5; 3;0,002904;
100000;6; 4;0,038460;
100000;6; 2;0,006894;
100000;6; 2;0,055635;
100000;6; 2;0,028288;
100000;5; 1;0,077169;
100000;5; 2;0,000553;
100000;6; 2;0,020935;
100000;5; 2;0,003969;
100000;6; 4;0,004921;
100000;5; 3;0,007048;
100000;6; 2;0,014795;
100000;5; 2;0,037558;
100000;6; 1;0,012366;
100000;5; 2;0,005076;
100000;5; 4;0,024696;
100000;6; 4;0,066011;
100000;6; 2;0,004533;
100000;6; 3;0,001143;
100000;6; 1;0,007251;
100000;4; 1;0,028497;
100000;5; 2;0,061694;
100000;6; 2;0,001828;
100000;6; 4;0,049180;
100000;6; 2;0,000790;
100000;6; 4;0,028322;
100000;6; 2;0,004762;
100000;6; 1;0,022152;
100000;6; 3;0,009984;
100000;6; 2;0,016632;
100000;5; 3;0,007484;
100000;5; 3;0,025080;
100000;6; 1;0,024553;
100000;7; 1;0,032559;
100000;6; 2;0,028897;
100000;6; 2;0,000913;
100000;6; 1;0,002329;
100000;6; 2;0,020922;
100000;7; 2;0,119874;
100000;5; 2;0,093694;
100000;4; 4;0,003732;
100000;6; 3;0,010738;
100000;6; 4;0,002468;
100000;5; 1;0,109928;
100000;5; 1;0,010832;
100000;5; 2;0,003877;
100000;6; 3;0,001064;
100000;6; 2;0,001617;
100000;5; 3;0,000716;
100000;6; 2;0,037132;
100000;5; 2;0,043726;
100000;6; 3;0,065554;
100000;5; 2;0,005935;
100000;6; 4;0,062611;
100000;6; 3;0,010976;
100000;5; 2;0,109589;
100000;5; 3;0,006946;
100000;5; 1;0,028295;
100000;6; 2;0,072099;
100000;5; 3;0,005633;
100000;6; 2;0,013123;
100000;5; 4;0,007524;
100000;6; 5;0,005326;
100000;6; 2;0,149016;
100000;6; 2;0,017675;
100000;5; 2;0,072926;
100000;6; 2;0,026385;
100000;4; 3;0,000996;
100000;6; 2;0,032369;
100000;6; 2;0,027163;
100000;5; 3;0,047257;
100000;6; 3;0,020675;
100000;6; 3;0,006459;
100000;6; 3;0,015334;
100000;6; 3;0,047599;
100000;6; 3;0,020454;
100000;7; 3;0,045690;
100000;6; 3;0,020343;
100000;7; 2;0,009256;
100000;6; 2;0,025626;
100000;7; 3;0,007750;
100000;6; 3;0,021386;
100000;6; 1;0,005758;
100000;6; 4;0,006175;
100000;6; 3;0,016103;
100000;6; 2;0,015847;
100000;6; 2;0,006774;
100000;6; 3;0,000080;
100000;5; 4;0,013523;
100000;5; 4;0,002233;
100000;6; 3;0,038178;
100000;5; 5;0,002305;
100000;7; 2;0,034767;
100000;5; 2;0,046375;
100000;6; 2;0,002008;
100000;6; 2;0,012677;
100000;6; 1;0,025079;
100000;7; 2;0,105946;
100000;6; 1;0,135270;
100000;6; 2;0,035935;
100000;7; 4;0,030378;
100000;5; 1;0,026316;
100000;5; 1;0,010439;
100000;6; 2;0,027297;
100000;5; 3;0,001936;
100000;6; 1;0,049261;
100000;5; 4;0,019450;
100000;4; 2;0,003878;
100000;7; 2;0,014793;
100000;4; 4;0,004000;
100000;6; 1;0,028345;
100000;6; 2;0,008171;
100000;6; 3;0,005826;
100000;6; 2;0,024338;
100000;6; 2;0,018230;
100000;6; 4;0,026845;
100000;6; 3;0,041903;
100000;7; 5;0,030378;
100000;6; 2;0,005836;
100000;5; 3;0,033895;
100000;6; 3;0,004964;
100000;7; 5;0,006298;
100000;6; 4;0,002733;
100000;5; 5;0,008477;
100000;6; 3;0,062305;
100000;6; 3;0,003163;
100000;6; 2;0,000599;
100000;6; 2;0,016497;
100000;7; 2;0,009407;
100000;6; 1;0,066255;
100000;6; 2;0,040474;
100000;5; 2;0,038776;
100000;5; 3;0,011500;
100000;6; 4;0,047713;
100000;6; 1;0,033788;
100000;7; 2;0,031171;
100000;6; 3;0,006372;
100000;5; 4;0,012368;
100000;6; 1;0,064267;
100000;6; 2;0,088243;
100000;5; 2;0,011465;
100000;6; 2;0,005144;
100000;6; 3;0,020399;
100000;6; 2;0,002259;
100000;6; 2;0,025998;
100000;6; 2;0,049292;
100000;6; 3;0,016656;
100000;6; 2;0,073075;
100000;7; 4;0,004904;
100000;7; 4;0,024068;
100000;6; 2;0,047599;
100000;6; 3;0,030884;
100000;6; 3;0,056271;
100000;6; 2;0,039668;
100000;7; 2;0,013062;
100000;5; 2;0,002023;
100000;6; 2;0,043637;
100000;6; 4;0,006175;
100000;6; 2;0,066190;
100000;5; 3;0,021336;
100000;6; 3;0,003950;
100000;7; 2;0,055277;
100000;6; 2;0,040331;
100000;6; 2;0,039032;
100000;6; 4;0,010869;
100000;7; 1;0,034397;
100000;5; 2;0,000738;
100000;6; 1;0,035003;
100000;6; 2;0,021168;
100000;5; 3;0,025922;
100000;6; 2;0,119589;
100000;4; 4;0,010226;
100000;6; 5;0,000551;
100000;7; 1;0,063666;
100000;6; 2;0,094262;
100000;7; 2;0,086694;
100000;6; 5;0,002667;
100000;4; 3;0,012719;
100000;7; 1;0,056397;
100000;6; 2;0,009369;
100000;6; 3;0,021076;
100000;6; 2;0,017439;
100000;6; 2;0,003978;
100000;6; 2;0,050310;
100000;6; 3;0,012953;
100000;6; 3;0,020923;
100000;6; 2;0,001447;
100000;7; 2;0,057241;
100000;4; 3;0,010503;
100000;6; 3;0,010932;
100000;5; 3;0,002655;
100000;6; 3;0,008827;
100000;5; 3;0,011055;
100000;4; 2;0,004484;
100000;6; 4;0,012594;
100000;7; 2;0,011847;
100000;6; 1;0,014905;
100000;6; 2;0,000888;
100000;7; 4;0,020633;
100000;7; 1;0,089339;
100000;6; 3;0,000888;
100000;6; 3;0,002424;
100000;5; 2;0,015131;
100000;6; 2;0,005596;
100000;6; 3;0,016992;
100000;5; 3;0,033964;
100000;6; 1;0,055814;
100000;5; 3;0,002459;
100000;6; 2;0,059453;
100000;6; 2;0,026517;
100000;5; 3;0,007626;
100000;6; 2;0,050412;
100000;6; 1;0,118813;
100000;7; 2;0,005092;
100000;7; 2;0,212588;
100000;6; 3;0,041805;
100000;6; 2;0,008146;
100000;5; 3;0,029467;
100000;6; 2;0,055285;
100000;6; 2;0,052860;
100000;6; 2;0,033160;
100000;6; 2;0,022687;
100000;6; 3;0,009656;
100000;6; 4;0,019934;
100000;6; 3;0,008265;
100000;7; 3;0,014576;
100000;6; 5;0,006756;
100000;6; 2;0,025522;
100000;5; 4;0,021536;
100000;6; 3;0,017267;
100000;6; 5;0,011287;
100000;5; 2;0,014052;
100000;6; 3;0,016643;
100000;6; 2;0,024445;
100000;5; 2;0,013611;
100000;5; 5;0,022086;
100000;6; 2;0,063829;
100000;6; 3;0,020484;
100000;5; 2;0,032386;
100000;7; 3;0,037699;
100000;6; 2;0,064602;
100000;6; 4;0,016794;
100000;5; 4;0,013885;
100000;5; 4;0,008085;
100000;6; 3;0,024671;
100000;5; 3;0,001903;
100000;6; 3;0,008373;
100000;7; 4;0,012129;
100000;5; 3;0,012479;
100000;6; 2;0,024266;
100000;6; 4;0,009937;
100000;6; 3;0,013955;
100000;6; 4;0,003440;
100000;7; 2;0,037906;
100000;5; 2;0,011976;
100000;5; 2;0,028487;
100000;6; 3;0,017165;
100000;6; 2;0,020524;
100000;6; 3;0,035513;
100000;6; 2;0,025271;
100000;5; 3;0,014475;
100000;7; 2;0,053895;
100000;6; 2;0,022759;
100000;6; 2;0,024482;
100000;6; 3;0,033974;
100000;5; 3;0,016881;
100000;6; 3;0,006743;
100000;6; 2;0,024945;
100000;6; 4;0,028072;
100000;6; 2;0,037833;
100000;6; 4;0,025916;
100000;5; 2;0,021909;
100000;6; 3;0,006480;
100000;6; 5;0,012586;
100000;6; 1;0,001002;
100000;6; 4;0,009552;
100000;6; 4;0,005857;
100000;6; 1;0,104273;
100000;7; 3;0,010076;
100000;6; 1;0,025867;
100000;6; 3;0,005911;
100000;6; 1;0,135918;
100000;5; 2;0,014761;
100000;6; 4;0,007944;
100000;6; 3;0,004165;
100000;7; 1;0,090539;
100000;6; 1;0,087751;
100000;6; 2;0,033602;
100000;6; 3;0,024917;
100000;6; 1;0,075434;
100000;6; 2;0,001375;
100000;4; 2;0,049799;
100000;6; 1;0,137233;
100000;6; 4;0,016027;
100000;6; 2;0,000282;
100000;6; 3;0,014129;
100000;6; 2;0,007159;
100000;5; 2;0,010944;
100000;6; 3;0,007610;
100000;5; 2;0,026484;
100000;5; 3;0,005833;
100000;6; 2;0,113858;
100000;7; 1;0,104786;
100000;6; 2;0,006074;
100000;6; 3;0,010188;
100000;6; 2;0,018835;
100000;6; 3;0,028552;
100000;6; 1;0,103510;
100000;6; 2;0,029656;
100000;6; 4;0,000282;
100000;5; 3;0,004523;
100000;5; 4;0,029066;
100000;6; 4;0,031755;
100000;6; 4;0,003074;
100000;6; 2;0,032723;
100000;7; 1;0,639798;
100000;6; 2;0,033940;
100000;6; 3;0,012266;
100000;6; 2;0,003315;
100000;6; 3;0,001231;
100000;5; 2;0,009868;
100000;6; 3;0,037637;
100000;6; 2;0,032662;
100000;5; 4;0,009485;
100000;5; 1;0,331479;
100000;5; 2;0,009444;
100000;6; 2;0,028724;
100000;6; 2;0,012052;
100000;7; 4;0,025397;
100000;6; 2;0,010232;
100000;6; 3;0,047025;
100000;6; 2;0,002812;
100000;6; 2;0,044269;
100000;5; 4;0,029325;
100000;6; 2;0,043164;
100000;5; 2;0,013068;
100000;6; 3;0,002801;
100000;6; 4;0,034012;
100000;6; 1;0,004433;
100000;7; 2;0,035166;
100000;6; 3;0,018677;
100000;6; 3;0,015920;
100000;6; 2;0,022764;
100000;6; 2;0,004077;
100000;7; 2;0,134641;
100000;5; 3;0,025347;
100000;6; 2;0,034705;
100000;5; 3;0,035166;
100000;6; 3;0,002137;
100000;6; 3;0,084069;
100000;6; 4;0,003864;
100000;6; 2;0,052426;
100000;4; 2;0,001670;
100000;5; 2;0,051014;
100000;5; 2;0,007981;
100000;6; 2;0,011051;
100000;5; 1;0,027491;
100000;6; 2;0,016640;
100000;6; 4;0,009313;
100000;6; 1;0,024364;
100000;6; 1;0,010188;
100000;5; 2;0,003058;
100000;6; 2;0,007504;
100000;5; 1;0,013722;
100000;6; 4;0,006226;
100000;5; 2;0,029766;
