Time:	10 Links Added:	51535	recall	0.5706666666666667	ScanedPerc	0.0080934	AvgScanned	809.34	AvgSteps	11.21	recall	0.758	ScanedPerc	0.0149542	AvgScanned	1495.42	AvgSteps	22.273333333333333	recall	0.8566666666666667	ScanedPerc	0.0215114	AvgScanned	2151.14	AvgSteps	34.24	recall	0.898	ScanedPerc	0.027879933333333332	AvgScanned	2787.9933333333333	AvgSteps	45.64	recall	0.9233333333333333	ScanedPerc	0.03390953333333333	AvgScanned	3390.9533333333334	AvgSteps	57.59	recall	0.9446666666666667	ScanedPerc	0.038964766666666664	AvgScanned	3896.4766666666665	AvgSteps	68.45333333333333	recall	0.968	ScanedPerc	0.0452089	AvgScanned	4520.89	AvgSteps	80.33	recall	0.9573333333333334	ScanedPerc	0.04942986666666667	AvgScanned	4942.986666666667	AvgSteps	92.67333333333333	recall	0.9686666666666667	ScanedPerc	0.0550634	AvgScanned	5506.34	AvgSteps	104.80333333333333	recall	0.9773333333333334	ScanedPerc	0.0599014	AvgScanned	5990.14	AvgSteps	115.05666666666667	recall	0.974	ScanedPerc	0.06378866666666666	AvgScanned	6378.866666666667	AvgSteps	126.49666666666667	recall	0.9786666666666667	ScanedPerc	0.06966493333333333	AvgScanned	6966.493333333333	AvgSteps	138.97333333333333	recall	0.9806666666666667	ScanedPerc	0.07313223333333334	AvgScanned	7313.223333333333	AvgSteps	150.24333333333334	recall	0.9833333333333333	ScanedPerc	0.07852766666666666	AvgScanned	7852.766666666666	AvgSteps	161.55333333333334	recall	0.9866666666666667	ScanedPerc	0.08175316666666667	AvgScanned	8175.316666666667	AvgSteps	172.98666666666668	recall	0.988	ScanedPerc	0.08563003333333333	AvgScanned	8563.003333333334	AvgSteps	184.73333333333332	recall	0.99	ScanedPerc	0.09018683333333333	AvgScanned	9018.683333333332	AvgSteps	194.99333333333334	recall	0.994	ScanedPerc	0.09370716666666666	AvgScanned	9370.716666666667	AvgSteps	206.27333333333334	recall	0.988	ScanedPerc	0.0977523	AvgScanned	9775.23	AvgSteps	218.70333333333335	recall	0.9873333333333333	ScanedPerc	0.101294	AvgScanned	10129.4	AvgSteps	230.5	
Time:	11 Links Added:	49728	recall	0.5826666666666667	ScanedPerc	0.008252433333333333	AvgScanned	825.2433333333333	AvgSteps	11.233333333333333	recall	0.7826666666666666	ScanedPerc	0.0155917	AvgScanned	1559.17	AvgSteps	22.64	recall	0.866	ScanedPerc	0.022176633333333334	AvgScanned	2217.6633333333334	AvgSteps	33.97666666666667	recall	0.9106666666666666	ScanedPerc	0.028152166666666666	AvgScanned	2815.2166666666667	AvgSteps	45.333333333333336	recall	0.9246666666666666	ScanedPerc	0.03423813333333333	AvgScanned	3423.8133333333335	AvgSteps	57.14	recall	0.9393333333333334	ScanedPerc	0.04001773333333333	AvgScanned	4001.7733333333335	AvgSteps	69.24333333333334	recall	0.9593333333333334	ScanedPerc	0.04617416666666667	AvgScanned	4617.416666666667	AvgSteps	80.68333333333334	recall	0.9493333333333334	ScanedPerc	0.049854833333333334	AvgScanned	4985.483333333334	AvgSteps	92.21666666666667	recall	0.972	ScanedPerc	0.055854466666666665	AvgScanned	5585.446666666667	AvgSteps	104.06333333333333	recall	0.9766666666666667	ScanedPerc	0.06151913333333334	AvgScanned	6151.913333333333	AvgSteps	116.11666666666666	recall	0.9773333333333334	ScanedPerc	0.0657321	AvgScanned	6573.21	AvgSteps	127.22333333333333	recall	0.982	ScanedPerc	0.0697748	AvgScanned	6977.48	AvgSteps	139.27333333333334	recall	0.9813333333333333	ScanedPerc	0.07440106666666667	AvgScanned	7440.106666666667	AvgSteps	149.58	recall	0.982	ScanedPerc	0.07841136666666666	AvgScanned	7841.136666666666	AvgSteps	160.85	recall	0.988	ScanedPerc	0.083574	AvgScanned	8357.4	AvgSteps	173.45666666666668	recall	0.984	ScanedPerc	0.08641573333333333	AvgScanned	8641.573333333334	AvgSteps	185.12333333333333	recall	0.9873333333333333	ScanedPerc	0.09254576666666667	AvgScanned	9254.576666666666	AvgSteps	195.99	recall	0.9906666666666667	ScanedPerc	0.095543	AvgScanned	9554.3	AvgSteps	208.20666666666668	recall	0.986	ScanedPerc	0.0999209	AvgScanned	9992.09	AvgSteps	219.03666666666666	recall	0.9946666666666667	ScanedPerc	0.10312606666666667	AvgScanned	10312.606666666667	AvgSteps	230.46666666666667	
Time:	12 Links Added:	47757	recall	0.5793333333333334	ScanedPerc	0.0083684	AvgScanned	836.84	AvgSteps	11.103333333333333	recall	0.7746666666666666	ScanedPerc	0.015639866666666665	AvgScanned	1563.9866666666667	AvgSteps	22.5	recall	0.8546666666666667	ScanedPerc	0.0228758	AvgScanned	2287.58	AvgSteps	34.17333333333333	recall	0.8966666666666666	ScanedPerc	0.029390333333333334	AvgScanned	2939.0333333333333	AvgSteps	45.723333333333336	recall	0.9353333333333333	ScanedPerc	0.0354751	AvgScanned	3547.51	AvgSteps	57.61	recall	0.9446666666666667	ScanedPerc	0.0405186	AvgScanned	4051.86	AvgSteps	68.10333333333334	recall	0.9546666666666667	ScanedPerc	0.04646533333333333	AvgScanned	4646.533333333334	AvgSteps	80.3	recall	0.9633333333333334	ScanedPerc	0.05196566666666667	AvgScanned	5196.566666666667	AvgSteps	92.12	recall	0.9726666666666667	ScanedPerc	0.05696196666666667	AvgScanned	5696.196666666667	AvgSteps	103.05666666666667	recall	0.9746666666666667	ScanedPerc	0.062275566666666664	AvgScanned	6227.556666666666	AvgSteps	115.38666666666667	recall	0.986	ScanedPerc	0.0663908	AvgScanned	6639.08	AvgSteps	126.45	recall	0.9813333333333333	ScanedPerc	0.07149106666666667	AvgScanned	7149.106666666667	AvgSteps	137.99333333333334	recall	0.982	ScanedPerc	0.07472056666666667	AvgScanned	7472.056666666666	AvgSteps	148.47	recall	0.9873333333333333	ScanedPerc	0.08067233333333333	AvgScanned	8067.233333333334	AvgSteps	160.63333333333333	recall	0.976	ScanedPerc	0.0846073	AvgScanned	8460.73	AvgSteps	171.94	recall	0.9866666666666667	ScanedPerc	0.08898703333333334	AvgScanned	8898.703333333333	AvgSteps	183.14333333333335	recall	0.9873333333333333	ScanedPerc	0.09329273333333334	AvgScanned	9329.273333333333	AvgSteps	195.45333333333335	recall	0.988	ScanedPerc	0.09753923333333334	AvgScanned	9753.923333333334	AvgSteps	205.46333333333334	recall	0.9906666666666667	ScanedPerc	0.10151063333333334	AvgScanned	10151.063333333334	AvgSteps	219.08666666666667	recall	0.986	ScanedPerc	0.10541486666666666	AvgScanned	10541.486666666666	AvgSteps	229.05	
Time:	13 Links Added:	46328	recall	0.608	ScanedPerc	0.008794833333333333	AvgScanned	879.4833333333333	AvgSteps	11.126666666666667	recall	0.776	ScanedPerc	0.016517066666666667	AvgScanned	1651.7066666666667	AvgSteps	22.496666666666666	recall	0.8586666666666667	ScanedPerc	0.0229586	AvgScanned	2295.86	AvgSteps	33.75666666666667	recall	0.9013333333333333	ScanedPerc	0.0295261	AvgScanned	2952.61	AvgSteps	45.35666666666667	recall	0.9153333333333333	ScanedPerc	0.03572846666666667	AvgScanned	3572.846666666667	AvgSteps	56.42666666666667	recall	0.9426666666666667	ScanedPerc	0.04127083333333333	AvgScanned	4127.083333333333	AvgSteps	67.77666666666667	recall	0.9586666666666667	ScanedPerc	0.0473271	AvgScanned	4732.71	AvgSteps	79.61	recall	0.958	ScanedPerc	0.05285223333333333	AvgScanned	5285.223333333333	AvgSteps	92.09	recall	0.9613333333333334	ScanedPerc	0.05807643333333333	AvgScanned	5807.643333333333	AvgSteps	103.0	recall	0.9746666666666667	ScanedPerc	0.06327246666666667	AvgScanned	6327.246666666667	AvgSteps	115.1	recall	0.9773333333333334	ScanedPerc	0.06837026666666667	AvgScanned	6837.026666666667	AvgSteps	126.89666666666666	recall	0.9753333333333334	ScanedPerc	0.07266373333333333	AvgScanned	7266.373333333333	AvgSteps	137.22666666666666	recall	0.984	ScanedPerc	0.07739806666666667	AvgScanned	7739.806666666666	AvgSteps	149.17	recall	0.9826666666666667	ScanedPerc	0.08187076666666666	AvgScanned	8187.076666666667	AvgSteps	160.27666666666667	recall	0.986	ScanedPerc	0.0857933	AvgScanned	8579.33	AvgSteps	171.74333333333334	recall	0.9813333333333333	ScanedPerc	0.0905351	AvgScanned	9053.51	AvgSteps	184.15666666666667	recall	0.984	ScanedPerc	0.0949959	AvgScanned	9499.59	AvgSteps	196.18666666666667	recall	0.988	ScanedPerc	0.0987496	AvgScanned	9874.96	AvgSteps	205.71	recall	0.9886666666666667	ScanedPerc	0.10219803333333333	AvgScanned	10219.803333333333	AvgSteps	217.27666666666667	recall	0.9933333333333333	ScanedPerc	0.10805573333333333	AvgScanned	10805.573333333334	AvgSteps	230.3	
Time:	14 Links Added:	44974	recall	0.6066666666666667	ScanedPerc	0.0085279	AvgScanned	852.79	AvgSteps	10.83	recall	0.7986666666666666	ScanedPerc	0.0167584	AvgScanned	1675.84	AvgSteps	22.363333333333333	recall	0.868	ScanedPerc	0.023756366666666667	AvgScanned	2375.6366666666668	AvgSteps	33.63666666666666	recall	0.9206666666666666	ScanedPerc	0.031114733333333332	AvgScanned	3111.4733333333334	AvgSteps	45.61333333333334	recall	0.934	ScanedPerc	0.03692323333333333	AvgScanned	3692.3233333333333	AvgSteps	56.656666666666666	recall	0.944	ScanedPerc	0.042133166666666666	AvgScanned	4213.316666666667	AvgSteps	68.07	recall	0.9573333333333334	ScanedPerc	0.047663166666666666	AvgScanned	4766.316666666667	AvgSteps	79.85666666666667	recall	0.97	ScanedPerc	0.05387443333333333	AvgScanned	5387.443333333334	AvgSteps	91.95	recall	0.972	ScanedPerc	0.0589859	AvgScanned	5898.59	AvgSteps	103.02333333333333	recall	0.974	ScanedPerc	0.0644642	AvgScanned	6446.42	AvgSteps	114.42666666666666	recall	0.9793333333333333	ScanedPerc	0.06896896666666667	AvgScanned	6896.8966666666665	AvgSteps	126.08666666666667	recall	0.9813333333333333	ScanedPerc	0.07433556666666667	AvgScanned	7433.556666666666	AvgSteps	137.15	recall	0.986	ScanedPerc	0.07950306666666666	AvgScanned	7950.306666666666	AvgSteps	148.78666666666666	recall	0.9886666666666667	ScanedPerc	0.082941	AvgScanned	8294.1	AvgSteps	160.48	recall	0.9893333333333333	ScanedPerc	0.0876292	AvgScanned	8762.92	AvgSteps	171.22666666666666	recall	0.9913333333333333	ScanedPerc	0.09208396666666667	AvgScanned	9208.396666666667	AvgSteps	182.78666666666666	recall	0.9913333333333333	ScanedPerc	0.09626483333333333	AvgScanned	9626.483333333334	AvgSteps	196.13	recall	0.986	ScanedPerc	0.1008606	AvgScanned	10086.06	AvgSteps	206.01	recall	0.9873333333333333	ScanedPerc	0.10502093333333333	AvgScanned	10502.093333333334	AvgSteps	218.16666666666666	recall	0.9893333333333333	ScanedPerc	0.10792923333333333	AvgScanned	10792.923333333334	AvgSteps	228.44	
Time:	15 Links Added:	43957	recall	0.622	ScanedPerc	0.0089132	AvgScanned	891.32	AvgSteps	11.043333333333333	recall	0.7846666666666666	ScanedPerc	0.016931633333333335	AvgScanned	1693.1633333333334	AvgSteps	22.303333333333335	recall	0.8826666666666667	ScanedPerc	0.024240166666666667	AvgScanned	2424.016666666667	AvgSteps	33.85333333333333	recall	0.8946666666666667	ScanedPerc	0.0312088	AvgScanned	3120.88	AvgSteps	45.61666666666667	recall	0.9473333333333334	ScanedPerc	0.03741886666666667	AvgScanned	3741.8866666666668	AvgSteps	56.96	recall	0.95	ScanedPerc	0.043393233333333336	AvgScanned	4339.323333333334	AvgSteps	68.30666666666667	recall	0.9666666666666667	ScanedPerc	0.0493808	AvgScanned	4938.08	AvgSteps	80.95333333333333	recall	0.9773333333333334	ScanedPerc	0.055009466666666666	AvgScanned	5500.946666666667	AvgSteps	90.76666666666667	recall	0.9746666666666667	ScanedPerc	0.06032546666666667	AvgScanned	6032.546666666667	AvgSteps	103.04	recall	0.9706666666666667	ScanedPerc	0.0649865	AvgScanned	6498.65	AvgSteps	114.88	recall	0.982	ScanedPerc	0.0700932	AvgScanned	7009.32	AvgSteps	126.57	recall	0.9813333333333333	ScanedPerc	0.07555096666666666	AvgScanned	7555.096666666666	AvgSteps	137.98	recall	0.9846666666666667	ScanedPerc	0.08001556666666666	AvgScanned	8001.556666666666	AvgSteps	148.83333333333334	recall	0.988	ScanedPerc	0.0847028	AvgScanned	8470.28	AvgSteps	161.44666666666666	recall	0.9873333333333333	ScanedPerc	0.0887077	AvgScanned	8870.77	AvgSteps	171.15333333333334	recall	0.9886666666666667	ScanedPerc	0.09368873333333333	AvgScanned	9368.873333333333	AvgSteps	183.97	recall	0.9913333333333333	ScanedPerc	0.09713156666666667	AvgScanned	9713.156666666666	AvgSteps	194.99333333333334	recall	0.9846666666666667	ScanedPerc	0.10122786666666667	AvgScanned	10122.786666666667	AvgSteps	204.94666666666666	recall	0.99	ScanedPerc	0.10550443333333333	AvgScanned	10550.443333333333	AvgSteps	217.53666666666666	recall	0.99	ScanedPerc	0.11096643333333334	AvgScanned	11096.643333333333	AvgSteps	228.80333333333334	
Time:	16 Links Added:	42315	recall	0.6073333333333333	ScanedPerc	0.009609066666666667	AvgScanned	960.9066666666666	AvgSteps	11.163333333333334	recall	0.7786666666666666	ScanedPerc	0.0169749	AvgScanned	1697.49	AvgSteps	22.333333333333332	recall	0.8733333333333333	ScanedPerc	0.024031266666666665	AvgScanned	2403.1266666666666	AvgSteps	33.336666666666666	recall	0.9086666666666666	ScanedPerc	0.03173123333333333	AvgScanned	3173.1233333333334	AvgSteps	45.553333333333335	recall	0.9433333333333334	ScanedPerc	0.03858873333333333	AvgScanned	3858.8733333333334	AvgSteps	57.35333333333333	recall	0.9453333333333334	ScanedPerc	0.0444362	AvgScanned	4443.62	AvgSteps	68.30666666666667	recall	0.9693333333333334	ScanedPerc	0.0504302	AvgScanned	5043.02	AvgSteps	80.31333333333333	recall	0.9673333333333334	ScanedPerc	0.055070666666666664	AvgScanned	5507.066666666667	AvgSteps	90.95333333333333	recall	0.9746666666666667	ScanedPerc	0.060533133333333336	AvgScanned	6053.3133333333335	AvgSteps	102.46333333333334	recall	0.9766666666666667	ScanedPerc	0.06622886666666666	AvgScanned	6622.886666666666	AvgSteps	113.83333333333333	recall	0.9806666666666667	ScanedPerc	0.0713363	AvgScanned	7133.63	AvgSteps	126.19	recall	0.9893333333333333	ScanedPerc	0.07621256666666666	AvgScanned	7621.256666666667	AvgSteps	137.69333333333333	recall	0.9873333333333333	ScanedPerc	0.08170523333333334	AvgScanned	8170.5233333333335	AvgSteps	149.08666666666667	recall	0.9846666666666667	ScanedPerc	0.0863132	AvgScanned	8631.32	AvgSteps	159.98666666666668	recall	0.9913333333333333	ScanedPerc	0.08981053333333333	AvgScanned	8981.053333333333	AvgSteps	171.55333333333334	recall	0.9946666666666667	ScanedPerc	0.0951899	AvgScanned	9518.99	AvgSteps	182.57333333333332	recall	0.99	ScanedPerc	0.10049046666666667	AvgScanned	10049.046666666667	AvgSteps	195.06666666666666	recall	0.992	ScanedPerc	0.10409053333333333	AvgScanned	10409.053333333333	AvgSteps	205.27666666666667	recall	0.9926666666666667	ScanedPerc	0.10826906666666666	AvgScanned	10826.906666666666	AvgSteps	216.74	recall	0.9946666666666667	ScanedPerc	0.112751	AvgScanned	11275.1	AvgSteps	228.15333333333334	
Time:	17 Links Added:	41139	recall	0.6226666666666667	ScanedPerc	0.009529466666666667	AvgScanned	952.9466666666667	AvgSteps	10.81	recall	0.812	ScanedPerc	0.0179128	AvgScanned	1791.28	AvgSteps	22.606666666666666	recall	0.876	ScanedPerc	0.025233566666666665	AvgScanned	2523.3566666666666	AvgSteps	33.50666666666667	recall	0.9253333333333333	ScanedPerc	0.0323015	AvgScanned	3230.15	AvgSteps	45.096666666666664	recall	0.932	ScanedPerc	0.03816256666666667	AvgScanned	3816.2566666666667	AvgSteps	56.44	recall	0.9593333333333334	ScanedPerc	0.0442029	AvgScanned	4420.29	AvgSteps	67.97666666666667	recall	0.96	ScanedPerc	0.051318833333333334	AvgScanned	5131.883333333333	AvgSteps	80.21	recall	0.976	ScanedPerc	0.056340266666666666	AvgScanned	5634.026666666667	AvgSteps	91.45666666666666	recall	0.9753333333333334	ScanedPerc	0.061849666666666664	AvgScanned	6184.966666666666	AvgSteps	102.81666666666666	recall	0.9793333333333333	ScanedPerc	0.067701	AvgScanned	6770.1	AvgSteps	113.84	recall	0.9853333333333333	ScanedPerc	0.07231733333333333	AvgScanned	7231.733333333334	AvgSteps	125.11333333333333	recall	0.986	ScanedPerc	0.07715406666666667	AvgScanned	7715.406666666667	AvgSteps	136.96333333333334	recall	0.988	ScanedPerc	0.08184183333333334	AvgScanned	8184.183333333333	AvgSteps	147.78333333333333	recall	0.9873333333333333	ScanedPerc	0.0869237	AvgScanned	8692.37	AvgSteps	159.33333333333334	recall	0.9886666666666667	ScanedPerc	0.09214046666666667	AvgScanned	9214.046666666667	AvgSteps	170.89	recall	0.9906666666666667	ScanedPerc	0.09695223333333333	AvgScanned	9695.223333333333	AvgSteps	183.75333333333333	recall	0.9913333333333333	ScanedPerc	0.10129436666666666	AvgScanned	10129.436666666666	AvgSteps	194.03	recall	0.992	ScanedPerc	0.10627073333333334	AvgScanned	10627.073333333334	AvgSteps	205.23666666666668	recall	0.996	ScanedPerc	0.10886203333333333	AvgScanned	10886.203333333333	AvgSteps	216.29333333333332	recall	0.9933333333333333	ScanedPerc	0.11326536666666667	AvgScanned	11326.536666666667	AvgSteps	227.26333333333332	
Time:	18 Links Added:	40984	recall	0.61	ScanedPerc	0.0096986	AvgScanned	969.86	AvgSteps	10.943333333333333	recall	0.804	ScanedPerc	0.0176884	AvgScanned	1768.84	AvgSteps	22.406666666666666	recall	0.8773333333333333	ScanedPerc	0.025803533333333333	AvgScanned	2580.3533333333335	AvgSteps	34.053333333333335	recall	0.922	ScanedPerc	0.0323611	AvgScanned	3236.11	AvgSteps	45.21	recall	0.95	ScanedPerc	0.03880296666666667	AvgScanned	3880.2966666666666	AvgSteps	56.836666666666666	recall	0.9533333333333334	ScanedPerc	0.0449137	AvgScanned	4491.37	AvgSteps	68.14333333333333	recall	0.9593333333333334	ScanedPerc	0.0509317	AvgScanned	5093.17	AvgSteps	79.26	recall	0.9686666666666667	ScanedPerc	0.0566894	AvgScanned	5668.94	AvgSteps	91.01666666666667	recall	0.978	ScanedPerc	0.06362933333333333	AvgScanned	6362.933333333333	AvgSteps	102.32	recall	0.984	ScanedPerc	0.06826553333333334	AvgScanned	6826.553333333333	AvgSteps	113.88666666666667	recall	0.9833333333333333	ScanedPerc	0.07311766666666666	AvgScanned	7311.766666666666	AvgSteps	124.92666666666666	recall	0.9846666666666667	ScanedPerc	0.0784782	AvgScanned	7847.82	AvgSteps	137.15666666666667	recall	0.9846666666666667	ScanedPerc	0.08421686666666667	AvgScanned	8421.686666666666	AvgSteps	148.34	recall	0.9873333333333333	ScanedPerc	0.0886491	AvgScanned	8864.91	AvgSteps	158.95	recall	0.99	ScanedPerc	0.09308213333333333	AvgScanned	9308.213333333333	AvgSteps	171.82666666666665	recall	0.988	ScanedPerc	0.09774756666666666	AvgScanned	9774.756666666666	AvgSteps	183.20666666666668	recall	0.994	ScanedPerc	0.1032679	AvgScanned	10326.79	AvgSteps	194.21666666666667	recall	0.9933333333333333	ScanedPerc	0.1066261	AvgScanned	10662.61	AvgSteps	205.80666666666667	recall	0.9953333333333333	ScanedPerc	0.1116972	AvgScanned	11169.72	AvgSteps	216.01666666666668	recall	0.9946666666666667	ScanedPerc	0.11519956666666667	AvgScanned	11519.956666666667	AvgSteps	228.32333333333332	
Time:	19 Links Added:	40336	recall	0.6313333333333333	ScanedPerc	0.009643666666666667	AvgScanned	964.3666666666667	AvgSteps	10.806666666666667	recall	0.794	ScanedPerc	0.018112266666666668	AvgScanned	1811.2266666666667	AvgSteps	22.01	recall	0.8953333333333333	ScanedPerc	0.0258347	AvgScanned	2583.47	AvgSteps	33.50666666666667	recall	0.9233333333333333	ScanedPerc	0.032959633333333335	AvgScanned	3295.963333333333	AvgSteps	45.22666666666667	recall	0.9386666666666666	ScanedPerc	0.03967553333333333	AvgScanned	3967.5533333333333	AvgSteps	56.53666666666667	recall	0.9533333333333334	ScanedPerc	0.0463178	AvgScanned	4631.78	AvgSteps	67.90666666666667	recall	0.9726666666666667	ScanedPerc	0.052244733333333335	AvgScanned	5224.473333333333	AvgSteps	80.06333333333333	recall	0.9633333333333334	ScanedPerc	0.058436466666666666	AvgScanned	5843.6466666666665	AvgSteps	90.82333333333334	recall	0.9766666666666667	ScanedPerc	0.0637594	AvgScanned	6375.94	AvgSteps	102.29333333333334	recall	0.98	ScanedPerc	0.07011896666666667	AvgScanned	7011.8966666666665	AvgSteps	114.93333333333334	recall	0.98	ScanedPerc	0.07372596666666667	AvgScanned	7372.596666666666	AvgSteps	125.30333333333333	recall	0.9793333333333333	ScanedPerc	0.0797591	AvgScanned	7975.91	AvgSteps	136.3	recall	0.9866666666666667	ScanedPerc	0.0847823	AvgScanned	8478.23	AvgSteps	147.01666666666668	recall	0.9886666666666667	ScanedPerc	0.09026766666666666	AvgScanned	9026.766666666666	AvgSteps	159.12	recall	0.9953333333333333	ScanedPerc	0.09477286666666666	AvgScanned	9477.286666666667	AvgSteps	170.85666666666665	recall	0.99	ScanedPerc	0.0982493	AvgScanned	9824.93	AvgSteps	182.51	recall	0.9953333333333333	ScanedPerc	0.1042518	AvgScanned	10425.18	AvgSteps	193.85666666666665	recall	0.9913333333333333	ScanedPerc	0.1072744	AvgScanned	10727.44	AvgSteps	204.71666666666667	recall	0.9946666666666667	ScanedPerc	0.112433	AvgScanned	11243.3	AvgSteps	215.23333333333332	recall	0.9913333333333333	ScanedPerc	0.11750483333333334	AvgScanned	11750.483333333334	AvgSteps	228.22	
Time:	20 Links Added:	39029	recall	0.646	ScanedPerc	0.009564866666666666	AvgScanned	956.4866666666667	AvgSteps	10.853333333333333	recall	0.8133333333333334	ScanedPerc	0.017955866666666667	AvgScanned	1795.5866666666666	AvgSteps	21.85	recall	0.8873333333333333	ScanedPerc	0.026120666666666667	AvgScanned	2612.0666666666666	AvgSteps	33.73	recall	0.9173333333333333	ScanedPerc	0.03345086666666667	AvgScanned	3345.0866666666666	AvgSteps	45.00333333333333	recall	0.9446666666666667	ScanedPerc	0.040277233333333336	AvgScanned	4027.7233333333334	AvgSteps	56.61	recall	0.9633333333333334	ScanedPerc	0.0459659	AvgScanned	4596.59	AvgSteps	67.87	recall	0.964	ScanedPerc	0.0524081	AvgScanned	5240.81	AvgSteps	79.24333333333334	recall	0.976	ScanedPerc	0.059114433333333334	AvgScanned	5911.443333333334	AvgSteps	90.56333333333333	recall	0.978	ScanedPerc	0.0641234	AvgScanned	6412.34	AvgSteps	102.22333333333333	recall	0.9786666666666667	ScanedPerc	0.06992666666666666	AvgScanned	6992.666666666667	AvgSteps	113.46333333333334	recall	0.988	ScanedPerc	0.07630023333333333	AvgScanned	7630.0233333333335	AvgSteps	125.31	recall	0.9873333333333333	ScanedPerc	0.0806299	AvgScanned	8062.99	AvgSteps	137.22666666666666	recall	0.9926666666666667	ScanedPerc	0.08628196666666667	AvgScanned	8628.196666666667	AvgSteps	148.79	recall	0.99	ScanedPerc	0.09094206666666667	AvgScanned	9094.206666666667	AvgSteps	159.27	recall	0.9906666666666667	ScanedPerc	0.09541143333333334	AvgScanned	9541.143333333333	AvgSteps	170.62666666666667	recall	0.9893333333333333	ScanedPerc	0.10178226666666666	AvgScanned	10178.226666666667	AvgSteps	182.27	recall	0.992	ScanedPerc	0.1042733	AvgScanned	10427.33	AvgSteps	193.79	recall	0.9933333333333333	ScanedPerc	0.1081882	AvgScanned	10818.82	AvgSteps	203.71666666666667	recall	0.9926666666666667	ScanedPerc	0.1145088	AvgScanned	11450.88	AvgSteps	216.08666666666667	recall	0.9926666666666667	ScanedPerc	0.11753943333333333	AvgScanned	11753.943333333333	AvgSteps	227.8	
Time:	21 Links Added:	38055	recall	0.6326666666666667	ScanedPerc	0.010072	AvgScanned	1007.2	AvgSteps	10.746666666666666	recall	0.8293333333333334	ScanedPerc	0.0187299	AvgScanned	1872.99	AvgSteps	22.33	recall	0.8926666666666667	ScanedPerc	0.026611266666666668	AvgScanned	2661.1266666666666	AvgSteps	33.276666666666664	recall	0.9293333333333333	ScanedPerc	0.0336535	AvgScanned	3365.35	AvgSteps	44.41	recall	0.9526666666666667	ScanedPerc	0.04059603333333334	AvgScanned	4059.6033333333335	AvgSteps	55.85666666666667	recall	0.9606666666666667	ScanedPerc	0.04763863333333333	AvgScanned	4763.863333333334	AvgSteps	67.77666666666667	recall	0.964	ScanedPerc	0.05353563333333333	AvgScanned	5353.5633333333335	AvgSteps	78.73333333333333	recall	0.9706666666666667	ScanedPerc	0.059313733333333334	AvgScanned	5931.373333333333	AvgSteps	90.28666666666666	recall	0.9886666666666667	ScanedPerc	0.0658908	AvgScanned	6589.08	AvgSteps	102.45	recall	0.9806666666666667	ScanedPerc	0.07085663333333334	AvgScanned	7085.663333333333	AvgSteps	112.95	recall	0.9866666666666667	ScanedPerc	0.07648823333333334	AvgScanned	7648.823333333334	AvgSteps	125.16666666666667	recall	0.9853333333333333	ScanedPerc	0.0811309	AvgScanned	8113.09	AvgSteps	136.02	recall	0.9853333333333333	ScanedPerc	0.0866853	AvgScanned	8668.53	AvgSteps	147.14666666666668	recall	0.9893333333333333	ScanedPerc	0.09102803333333333	AvgScanned	9102.803333333333	AvgSteps	158.71333333333334	recall	0.9913333333333333	ScanedPerc	0.0974964	AvgScanned	9749.64	AvgSteps	170.65666666666667	recall	0.9906666666666667	ScanedPerc	0.10180253333333333	AvgScanned	10180.253333333334	AvgSteps	182.27666666666667	recall	0.992	ScanedPerc	0.10633663333333333	AvgScanned	10633.663333333334	AvgSteps	193.31666666666666	recall	0.9953333333333333	ScanedPerc	0.1106019	AvgScanned	11060.19	AvgSteps	203.71	recall	0.9933333333333333	ScanedPerc	0.1147949	AvgScanned	11479.49	AvgSteps	217.47666666666666	recall	0.9913333333333333	ScanedPerc	0.11882103333333334	AvgScanned	11882.103333333333	AvgSteps	228.14	
