size;graphDistance;greedyWalkPathLenght;metricDistance;
100000;7; 2;0,003959;
100000;7; 2;0,009741;
100000;7; 2;0,010706;
100000;6; 2;0,120178;
100000;6; 5;0,010821;
100000;6; 2;0,023437;
100000;7; 2;0,003368;
100000;6; 2;0,003059;
100000;7; 1;0,085295;
100000;4; 3;0,007873;
100000;6; 3;0,021638;
100000;5; 2;0,062372;
100000;6; 2;0,018413;
100000;6; 2;0,000123;
100000;6; 2;0,020477;
100000;7; 2;0,067372;
100000;7; 2;0,004042;
100000;6; 2;0,178718;
100000;6; 2;0,077505;
100000;7; 1;0,008089;
100000;6; 2;0,019739;
100000;6; 3;0,004898;
100000;7; 2;0,072256;
100000;8; 2;0,027224;
100000;7; 3;0,002886;
100000;5; 4;0,003681;
100000;6; 2;0,112687;
100000;6; 1;0,048798;
100000;7; 4;0,015943;
100000;6; 1;0,072234;
100000;7; 2;0,013545;
100000;6; 6;0,000236;
100000;7; 2;0,042577;
100000;5; 4;0,010090;
100000;6; 2;0,014169;
100000;7; 2;0,041216;
100000;7; 4;0,010300;
100000;8; 2;0,081198;
100000;6; 1;0,044667;
100000;6; 1;0,058973;
100000;7; 2;0,036123;
100000;7; 2;0,062511;
100000;8; 1;0,048549;
100000;7; 2;0,077078;
100000;8; 1;0,013225;
100000;5; 2;0,000918;
100000;5; 2;0,023509;
100000;7; 1;0,063700;
100000;8; 1;0,136401;
100000;7; 1;0,121521;
100000;7; 1;0,038099;
100000;8; 2;0,063994;
100000;8; 3;0,029271;
100000;6; 3;0,016257;
100000;7; 2;0,015163;
100000;8; 2;0,021667;
100000;8; 2;0,059809;
100000;6; 1;0,016784;
100000;7; 3;0,000168;
100000;7; 1;0,043140;
100000;8; 5;0,009709;
100000;8; 1;0,033447;
100000;7; 1;0,008996;
100000;7; 2;0,079609;
100000;6; 1;0,136148;
100000;6; 1;0,090931;
100000;7; 4;0,025252;
100000;6; 4;0,015611;
100000;9; 1;0,055163;
100000;6; 4;0,009157;
100000;8; 2;0,016765;
100000;8; 2;0,006040;
100000;7; 1;0,040041;
100000;7; 3;0,028255;
100000;7; 2;0,041916;
100000;8; 2;0,081158;
100000;8; 1;0,031737;
100000;9; 2;0,068045;
100000;7; 3;0,044688;
100000;7; 2;0,010085;
100000;6; 3;0,018038;
100000;6; 3;0,016333;
100000;7; 2;0,053165;
100000;6; 2;0,005551;
100000;7; 1;0,255629;
100000;7; 2;0,029187;
100000;7; 2;0,034137;
100000;7; 3;0,001117;
100000;6; 2;0,165881;
100000;7; 2;0,020686;
100000;7; 2;0,017772;
100000;7; 2;0,008472;
100000;7; 3;0,002394;
100000;7; 2;0,025210;
100000;6; 2;0,012980;
100000;6; 2;0,027579;
100000;8; 1;0,251451;
100000;7; 1;0,127071;
100000;7; 2;0,035557;
100000;7; 2;0,009436;
100000;6; 3;0,028067;
100000;7; 1;0,114319;
100000;7; 3;0,030690;
100000;6; 2;0,041901;
100000;7; 2;0,058263;
100000;8; 2;0,005904;
100000;6; 1;0,066160;
100000;6; 3;0,028981;
100000;7; 2;0,156633;
100000;7; 2;0,024534;
100000;8; 2;0,050372;
100000;6; 4;0,000247;
100000;7; 3;0,068730;
100000;6; 3;0,007941;
100000;7; 1;0,051771;
100000;7; 1;0,103675;
100000;5; 2;0,004845;
100000;7; 2;0,010729;
100000;7; 3;0,057722;
100000;7; 2;0,016636;
100000;6; 4;0,003811;
100000;7; 2;0,016561;
100000;8; 1;0,021604;
100000;6; 3;0,033966;
100000;8; 4;0,025265;
100000;7; 2;0,023949;
100000;8; 2;0,090076;
100000;7; 1;0,003450;
100000;6; 2;0,037582;
100000;6; 1;0,196033;
100000;7; 1;0,051697;
100000;6; 3;0,026063;
100000;6; 2;0,112438;
100000;7; 2;0,037735;
100000;4; 2;0,039733;
100000;7; 1;0,110852;
100000;6; 3;0,000582;
100000;7; 2;0,018902;
100000;7; 2;0,019204;
100000;7; 3;0,023994;
100000;7; 5;0,000963;
100000;7; 3;0,054279;
100000;6; 1;0,019613;
100000;7; 3;0,022838;
100000;8; 3;0,048997;
100000;7; 2;0,039638;
100000;6; 4;0,022351;
100000;7; 2;0,002710;
100000;7; 2;0,071962;
100000;7; 2;0,032363;
100000;8; 3;0,129028;
100000;8; 2;0,038257;
100000;8; 4;0,065228;
100000;6; 1;0,032536;
100000;7; 3;0,010028;
100000;6; 2;0,031213;
100000;7; 1;0,076104;
100000;8; 1;0,024552;
100000;6; 3;0,036881;
100000;7; 2;0,011377;
100000;6; 2;0,022054;
100000;7; 3;0,001917;
100000;8; 2;0,013441;
100000;8; 2;0,113244;
100000;7; 5;0,011344;
100000;6; 2;0,085190;
100000;7; 3;0,013860;
100000;7; 2;0,089022;
100000;8; 2;0,069459;
100000;6; 2;0,009611;
100000;7; 2;0,078885;
100000;7; 1;0,105102;
100000;7; 2;0,013227;
100000;6; 2;0,003934;
100000;7; 2;0,003659;
100000;8; 3;0,060047;
100000;7; 4;0,004463;
100000;7; 3;0,042625;
100000;7; 3;0,000434;
100000;7; 2;0,007424;
100000;8; 1;0,324967;
100000;7; 4;0,051527;
100000;8; 4;0,065182;
100000;6; 3;0,004675;
100000;8; 2;0,039764;
100000;8; 2;0,002317;
100000;7; 2;0,032395;
100000;8; 2;0,006256;
100000;7; 2;0,000763;
100000;6; 2;0,067083;
100000;7; 2;0,040008;
100000;7; 4;0,007825;
100000;7; 1;0,100293;
100000;8; 2;0,021702;
100000;6; 3;0,008794;
100000;7; 2;0,006051;
100000;7; 3;0,021456;
100000;8; 4;0,020498;
100000;7; 3;0,073787;
100000;6; 4;0,027179;
100000;5; 3;0,003337;
100000;7; 1;0,015034;
100000;7; 2;0,002334;
100000;9; 3;0,023131;
100000;7; 4;0,012505;
100000;7; 2;0,000906;
100000;8; 5;0,012488;
100000;7; 3;0,061639;
100000;8; 2;0,002963;
100000;7; 2;0,017083;
100000;7; 2;0,029001;
100000;8; 2;0,056046;
100000;8; 3;0,065905;
100000;7; 2;0,025603;
100000;8; 3;0,045759;
100000;7; 2;0,060912;
100000;8; 2;0,006730;
100000;7; 2;0,027512;
100000;7; 1;0,269287;
100000;6; 2;0,093733;
100000;7; 2;0,013329;
100000;7; 1;0,059420;
100000;5; 2;0,021295;
100000;7; 3;0,052772;
100000;7; 3;0,042378;
100000;7; 2;0,009643;
100000;8; 1;0,080449;
100000;7; 2;0,099794;
100000;2147483647; 1;0,072568;
100000;6; 2;0,009865;
100000;7; 2;0,013088;
100000;8; 2;0,050717;
100000;8; 4;0,017553;
100000;7; 3;0,016215;
100000;7; 2;0,026264;
100000;7; 2;0,023808;
100000;8; 2;0,038864;
100000;7; 4;0,015600;
100000;7; 2;0,041585;
100000;7; 1;0,011164;
100000;8; 2;0,036678;
100000;8; 2;0,027664;
100000;8; 1;0,021238;
100000;8; 2;0,043658;
100000;7; 3;0,007991;
100000;9; 1;0,100871;
100000;8; 2;0,006838;
100000;6; 2;0,015518;
100000;7; 2;0,042373;
100000;7; 2;0,019857;
100000;7; 2;0,015395;
100000;6; 2;0,132507;
100000;8; 1;0,028479;
100000;7; 3;0,065683;
100000;7; 2;0,002989;
100000;7; 3;0,006713;
100000;7; 2;0,026110;
100000;8; 2;0,025391;
100000;8; 3;0,003407;
100000;7; 2;0,023966;
100000;7; 2;0,029648;
100000;6; 4;0,007199;
100000;8; 3;0,005487;
100000;8; 3;0,017143;
100000;8; 1;0,004683;
100000;8; 1;0,120353;
100000;8; 2;0,015591;
100000;8; 3;0,008891;
100000;8; 4;0,014780;
100000;7; 4;0,009210;
100000;8; 3;0,002516;
100000;7; 3;0,026530;
100000;8; 5;0,005305;
100000;7; 2;0,012649;
100000;8; 2;0,031044;
100000;8; 2;0,025344;
100000;8; 2;0,038393;
100000;5; 2;0,079275;
100000;6; 2;0,228399;
100000;7; 2;0,054264;
100000;8; 3;0,009162;
100000;7; 3;0,015449;
100000;7; 3;0,029007;
100000;7; 2;0,009618;
100000;7; 2;0,006213;
100000;7; 2;0,028332;
100000;6; 1;0,313543;
100000;7; 1;0,149527;
100000;6; 2;0,028897;
100000;8; 1;0,004819;
100000;9; 2;0,036635;
100000;8; 3;0,016460;
100000;8; 4;0,011953;
100000;7; 4;0,000468;
100000;8; 3;0,013822;
100000;8; 2;0,059982;
100000;7; 3;0,010298;
100000;8; 2;0,013507;
100000;8; 4;0,004350;
100000;8; 2;0,013344;
100000;8; 3;0,006888;
100000;8; 3;0,005447;
100000;7; 2;0,016655;
100000;8; 2;0,060319;
100000;8; 4;0,008704;
100000;8; 3;0,005604;
100000;8; 1;0,064972;
100000;8; 2;0,003950;
100000;7; 4;0,033419;
100000;6; 2;0,028112;
100000;7; 2;0,005954;
100000;7; 2;0,004060;
100000;8; 2;0,087193;
100000;7; 5;0,002400;
100000;6; 3;0,002418;
100000;7; 3;0,000644;
100000;7; 3;0,007638;
100000;5; 2;0,105118;
100000;9; 3;0,008053;
100000;8; 1;0,089174;
100000;8; 1;0,043500;
100000;7; 4;0,003836;
100000;7; 2;0,047325;
100000;7; 4;0,021633;
100000;7; 2;0,067096;
100000;7; 1;0,150470;
100000;7; 1;0,227120;
100000;4; 2;0,073620;
100000;6; 2;0,021801;
100000;7; 3;0,033429;
100000;7; 3;0,027995;
100000;7; 5;0,003174;
100000;7; 3;0,038640;
100000;7; 2;0,005881;
100000;6; 1;0,147654;
100000;5; 2;0,052769;
100000;7; 2;0,075224;
100000;6; 2;0,181196;
100000;7; 2;0,183816;
100000;6; 4;0,001079;
100000;6; 6;0,003516;
100000;5; 3;0,008563;
100000;6; 2;0,017779;
100000;6; 2;0,002053;
100000;7; 3;0,020672;
100000;7; 3;0,013290;
100000;7; 3;0,036053;
100000;7; 2;0,013102;
100000;7; 3;0,014346;
100000;6; 2;0,001334;
100000;7; 2;0,015223;
100000;7; 2;0,059753;
100000;6; 3;0,004509;
100000;5; 3;0,019608;
100000;6; 1;0,127893;
100000;7; 2;0,133725;
100000;7; 1;0,027540;
100000;6; 2;0,029469;
100000;6; 2;0,087017;
100000;5; 4;0,009403;
100000;6; 1;0,075242;
100000;3; 2;0,098565;
100000;5; 1;0,147532;
100000;5; 2;0,021750;
100000;6; 2;0,036927;
100000;6; 2;0,042007;
100000;6; 2;0,161907;
100000;5; 2;0,050979;
100000;5; 2;0,085639;
100000;6; 2;0,011843;
100000;6; 3;0,030216;
100000;5; 3;0,005033;
100000;6; 4;0,001660;
100000;6; 2;0,016977;
100000;7; 2;0,003926;
100000;7; 4;0,056919;
100000;6; 1;0,043225;
100000;6; 2;0,028871;
100000;7; 2;0,023888;
100000;6; 1;0,144965;
100000;7; 2;0,104378;
100000;7; 3;0,051897;
100000;7; 2;0,002472;
100000;7; 1;0,083414;
100000;7; 3;0,011659;
100000;6; 2;0,009672;
100000;6; 2;0,009404;
100000;7; 2;0,007781;
100000;6; 2;0,041784;
100000;6; 2;0,090211;
100000;6; 3;0,008949;
100000;6; 2;0,040226;
100000;5; 3;0,014534;
100000;7; 2;0,010328;
100000;6; 3;0,042721;
100000;6; 3;0,105481;
100000;6; 3;0,047075;
100000;7; 2;0,002917;
100000;5; 3;0,002210;
100000;7; 1;0,011919;
100000;7; 6;0,001819;
100000;7; 4;0,073711;
100000;6; 2;0,058758;
100000;6; 2;0,083323;
100000;6; 2;0,068224;
100000;6; 1;0,076747;
100000;6; 1;0,006665;
100000;6; 3;0,022875;
100000;7; 2;0,032545;
100000;7; 3;0,025223;
100000;6; 2;0,008107;
100000;6; 1;0,020076;
100000;7; 2;0,022683;
100000;3; 2;0,042840;
100000;6; 3;0,029624;
100000;6; 2;0,005974;
100000;6; 2;0,017343;
100000;7; 2;0,072683;
100000;6; 3;0,037200;
100000;5; 3;0,025754;
100000;7; 1;0,018900;
100000;7; 1;0,034848;
100000;7; 3;0,028926;
100000;7; 1;0,149602;
100000;7; 3;0,031363;
100000;5; 2;0,018453;
100000;6; 2;0,044883;
100000;6; 3;0,044304;
100000;7; 1;0,027849;
100000;7; 1;0,102010;
100000;5; 2;0,011265;
100000;7; 3;0,030627;
100000;5; 2;0,038103;
100000;6; 1;0,077474;
100000;7; 2;0,055621;
100000;7; 3;0,030728;
100000;6; 3;0,019243;
100000;6; 3;0,000487;
100000;7; 2;0,069465;
100000;7; 4;0,015440;
100000;8; 1;0,030152;
100000;7; 4;0,070277;
100000;7; 1;0,044492;
100000;7; 4;0,006749;
100000;7; 1;0,075000;
100000;8; 2;0,030398;
100000;6; 3;0,010645;
100000;7; 4;0,011532;
100000;7; 4;0,000883;
100000;6; 2;0,024201;
100000;7; 1;0,233592;
100000;6; 2;0,014036;
100000;7; 2;0,043433;
100000;7; 2;0,006942;
100000;6; 3;0,096945;
100000;7; 2;0,007869;
100000;6; 2;0,001324;
100000;7; 2;0,090977;
100000;6; 3;0,005826;
100000;7; 2;0,119447;
100000;6; 1;0,060610;
100000;7; 1;0,035359;
100000;7; 3;0,058614;
100000;4; 1;0,027676;
100000;7; 2;0,008549;
100000;5; 1;0,055372;
100000;6; 3;0,012143;
100000;6; 2;0,032775;
100000;7; 2;0,005080;
100000;7; 4;0,015122;
100000;7; 1;0,120604;
100000;7; 2;0,028099;
100000;7; 2;0,051822;
100000;5; 3;0,004128;
100000;7; 3;0,011940;
100000;7; 1;0,100012;
100000;6; 3;0,009400;
100000;7; 2;0,048699;
100000;5; 4;0,042599;
100000;6; 2;0,031427;
100000;8; 1;0,186771;
100000;7; 3;0,007218;
100000;7; 3;0,013048;
100000;8; 1;0,064642;
100000;7; 2;0,007045;
100000;6; 3;0,014752;
100000;6; 2;0,002637;
100000;7; 4;0,018485;
100000;6; 1;0,353113;
100000;8; 1;0,098623;
100000;6; 2;0,045104;
100000;7; 2;0,031261;
100000;7; 3;0,013432;
100000;7; 3;0,005859;
100000;8; 4;0,031593;
100000;6; 2;0,014323;
100000;7; 2;0,017077;
100000;7; 2;0,022727;
100000;6; 2;0,034067;
100000;6; 3;0,057919;
100000;6; 4;0,005562;
100000;5; 3;0,034480;
100000;7; 3;0,027810;
100000;6; 2;0,154050;
100000;7; 3;0,014567;
100000;6; 3;0,019216;
100000;7; 3;0,065927;
100000;7; 1;0,078681;
100000;8; 1;0,017898;
100000;7; 2;0,019185;
100000;6; 2;0,066033;
100000;8; 2;0,113623;
100000;6; 2;0,122093;
100000;7; 1;0,065232;
100000;7; 3;0,012565;
100000;8; 2;0,093030;
100000;7; 4;0,000014;
100000;7; 1;0,097449;
100000;7; 3;0,023059;
100000;6; 2;0,037842;
100000;8; 2;0,059265;
100000;5; 2;0,131872;
100000;6; 3;0,017865;
100000;8; 1;0,024633;
100000;6; 2;0,003167;
100000;7; 1;0,127600;
100000;6; 4;0,005748;
100000;8; 3;0,022393;
100000;8; 1;0,097667;
100000;7; 4;0,019829;
100000;6; 2;0,036194;
100000;8; 2;0,011940;
100000;6; 3;0,003578;
100000;7; 2;0,005417;
100000;7; 3;0,012894;
100000;9; 3;0,003316;
100000;8; 4;0,005907;
100000;8; 2;0,000726;
100000;8; 3;0,005978;
100000;7; 4;0,024786;
100000;8; 2;0,081121;
100000;6; 6;0,036368;
100000;6; 2;0,006420;
100000;7; 3;0,092285;
100000;8; 2;0,087393;
100000;6; 3;0,062899;
100000;7; 2;0,026717;
100000;8; 1;0,004456;
100000;8; 3;0,002007;
100000;7; 1;0,154703;
100000;8; 3;0,039692;
100000;7; 2;0,073674;
100000;8; 2;0,047773;
100000;7; 2;0,084614;
100000;8; 2;0,031996;
100000;8; 3;0,003029;
100000;7; 2;0,051016;
100000;8; 2;0,030469;
100000;8; 2;0,085043;
100000;7; 3;0,011269;
100000;8; 3;0,021223;
100000;9; 2;0,061825;
100000;7; 2;0,012851;
100000;7; 1;0,026263;
100000;8; 5;0,024322;
100000;7; 3;0,023772;
100000;7; 3;0,036973;
100000;6; 2;0,002580;
100000;8; 3;0,073459;
100000;8; 2;0,059946;
100000;5; 2;0,028473;
100000;7; 2;0,006947;
100000;7; 3;0,009525;
100000;7; 1;0,064241;
100000;7; 2;0,000856;
100000;9; 1;0,038983;
100000;7; 3;0,005263;
100000;8; 4;0,011821;
100000;7; 4;0,003683;
100000;8; 2;0,112285;
100000;8; 2;0,093622;
100000;8; 2;0,043936;
100000;6; 2;0,009565;
100000;7; 2;0,059271;
100000;6; 2;0,055019;
100000;7; 6;0,022208;
100000;6; 1;0,107742;
100000;8; 3;0,052314;
100000;8; 2;0,228503;
100000;6; 2;0,002580;
100000;4; 2;0,083487;
100000;8; 1;0,015859;
100000;7; 3;0,004351;
100000;7; 3;0,005155;
100000;6; 3;0,015494;
100000;7; 4;0,003459;
100000;7; 2;0,014149;
100000;8; 2;0,040861;
100000;7; 4;0,004543;
100000;6; 1;0,116003;
100000;8; 2;0,061025;
100000;6; 2;0,015516;
100000;7; 2;0,031486;
100000;7; 2;0,099454;
100000;8; 2;0,079455;
100000;8; 2;0,005276;
100000;7; 2;0,003673;
100000;7; 7;0,035232;
100000;8; 3;0,006649;
100000;5; 3;0,009025;
100000;7; 2;0,010773;
100000;9; 2;0,011093;
100000;8; 2;0,021112;
100000;7; 2;0,013942;
100000;7; 2;0,058470;
100000;8; 1;0,015143;
100000;5; 3;0,042092;
100000;8; 2;0,005582;
100000;7; 3;0,005671;
100000;7; 2;0,116416;
100000;7; 3;0,012133;
100000;8; 2;0,010712;
100000;8; 3;0,004760;
100000;8; 4;0,048365;
100000;8; 2;0,055655;
100000;7; 2;0,037581;
100000;7; 2;0,095127;
100000;7; 4;0,027786;
100000;8; 1;0,260759;
100000;7; 4;0,016003;
100000;7; 2;0,067242;
100000;8; 3;0,115418;
100000;6; 2;0,034390;
100000;7; 3;0,037291;
100000;7; 6;0,014166;
100000;6; 1;0,079584;
100000;7; 3;0,006034;
100000;6; 3;0,002732;
100000;8; 4;0,007290;
100000;7; 3;0,008507;
100000;7; 3;0,066121;
100000;8; 1;0,126111;
100000;8; 2;0,036386;
100000;7; 2;0,008060;
100000;6; 2;0,049108;
100000;7; 4;0,002395;
100000;8; 1;0,008138;
100000;6; 3;0,029783;
100000;8; 3;0,046601;
100000;8; 1;0,015407;
100000;7; 4;0,042161;
100000;7; 3;0,042237;
100000;8; 3;0,163841;
100000;7; 3;0,054309;
100000;7; 2;0,123135;
100000;6; 1;0,011281;
100000;7; 2;0,057391;
100000;7; 3;0,018119;
100000;7; 2;0,054965;
100000;7; 4;0,002607;
100000;7; 3;0,003886;
100000;8; 3;0,001719;
100000;7; 2;0,010313;
100000;8; 1;0,042519;
100000;5; 3;0,013699;
100000;7; 3;0,021248;
100000;8; 1;0,021358;
100000;7; 3;0,041046;
100000;8; 2;0,047750;
100000;6; 4;0,003166;
100000;8; 3;0,012738;
100000;4; 2;0,085364;
100000;6; 2;0,005080;
100000;8; 4;0,022470;
100000;7; 4;0,106931;
100000;7; 2;0,034053;
100000;8; 2;0,027936;
100000;7; 2;0,026300;
100000;6; 3;0,004412;
100000;5; 2;0,003815;
100000;7; 3;0,025861;
100000;8; 3;0,012204;
100000;8; 3;0,005451;
100000;2147483647; 1;0,095022;
100000;6; 3;0,008467;
100000;6; 2;0,055344;
100000;7; 1;0,012264;
100000;7; 3;0,001030;
100000;8; 1;0,097754;
100000;8; 2;0,037551;
100000;7; 3;0,039267;
100000;8; 2;0,111514;
100000;9; 3;0,018302;
100000;8; 3;0,044469;
100000;7; 1;0,000441;
100000;6; 2;0,032838;
100000;8; 4;0,001195;
100000;7; 4;0,032648;
100000;8; 2;0,016502;
100000;6; 2;0,012676;
100000;7; 2;0,008217;
100000;9; 2;0,039519;
100000;8; 2;0,075205;
100000;6; 2;0,004074;
100000;8; 2;0,078360;
100000;7; 4;0,050567;
100000;7; 3;0,012511;
100000;8; 2;0,049581;
100000;7; 2;0,037433;
100000;6; 2;0,062413;
100000;8; 3;0,000421;
100000;7; 3;0,033471;
100000;7; 2;0,069552;
100000;6; 2;0,024409;
100000;6; 2;0,010548;
100000;8; 3;0,012953;
100000;7; 2;0,094156;
100000;8; 2;0,058357;
100000;8; 4;0,001925;
100000;8; 2;0,024048;
100000;8; 1;0,052700;
100000;8; 2;0,142949;
100000;8; 2;0,053362;
100000;7; 2;0,132717;
100000;8; 2;0,077393;
100000;6; 1;0,071871;
100000;7; 1;0,087933;
100000;6; 2;0,077842;
100000;5; 2;0,007856;
100000;6; 1;0,024997;
100000;7; 2;0,029665;
100000;6; 3;0,013007;
100000;6; 2;0,006466;
100000;5; 2;0,002778;
100000;6; 2;0,021535;
100000;5; 2;0,061657;
100000;6; 1;0,087771;
100000;7; 3;0,032978;
100000;7; 3;0,020589;
100000;6; 2;0,096624;
100000;6; 4;0,004740;
100000;5; 3;0,053633;
100000;7; 3;0,001044;
100000;6; 3;0,016619;
100000;5; 2;0,003406;
100000;7; 1;0,071290;
100000;6; 2;0,111920;
100000;7; 3;0,004101;
100000;6; 3;0,019651;
100000;6; 3;0,035049;
100000;7; 3;0,012143;
100000;7; 1;0,044912;
100000;6; 3;0,060720;
100000;6; 3;0,019066;
100000;5; 3;0,006099;
100000;4; 2;0,006040;
100000;6; 3;0,005173;
100000;5; 3;0,004762;
100000;8; 1;0,197997;
100000;7; 2;0,002184;
100000;7; 3;0,004177;
100000;7; 1;0,053985;
100000;7; 3;0,016161;
100000;7; 2;0,013448;
100000;6; 1;0,014570;
100000;7; 4;0,004544;
100000;5; 2;0,003873;
100000;3; 2;0,015467;
100000;5; 2;0,004688;
100000;7; 2;0,004289;
100000;7; 2;0,043663;
100000;6; 3;0,002348;
100000;6; 3;0,053812;
100000;6; 5;0,006068;
100000;7; 3;0,045681;
100000;6; 1;0,108316;
100000;7; 3;0,026999;
100000;5; 2;0,110794;
100000;6; 1;0,008341;
100000;7; 3;0,020412;
100000;6; 3;0,002326;
100000;6; 3;0,002398;
100000;6; 2;0,036602;
100000;6; 3;0,075733;
100000;7; 3;0,005692;
100000;6; 3;0,032543;
100000;7; 1;0,000842;
100000;7; 5;0,020394;
100000;7; 2;0,060103;
100000;6; 2;0,014143;
100000;6; 1;0,048018;
100000;5; 2;0,036609;
100000;6; 3;0,011479;
100000;7; 2;0,049640;
100000;6; 2;0,053319;
100000;6; 1;0,080518;
100000;7; 3;0,003625;
100000;5; 1;0,050865;
100000;7; 2;0,024757;
100000;6; 3;0,031191;
100000;6; 1;0,009577;
100000;6; 2;0,010034;
100000;6; 4;0,014679;
100000;7; 1;0,081002;
100000;6; 3;0,007107;
100000;7; 3;0,009556;
100000;7; 3;0,008225;
100000;7; 1;0,048129;
100000;5; 2;0,125423;
100000;7; 2;0,033056;
100000;8; 1;0,228346;
100000;6; 3;0,006404;
100000;6; 1;0,017132;
100000;6; 2;0,014100;
100000;5; 3;0,013360;
100000;6; 3;0,000484;
100000;7; 2;0,019682;
100000;4; 2;0,005281;
100000;6; 3;0,142127;
100000;6; 2;0,022235;
100000;6; 2;0,065972;
100000;7; 2;0,007656;
100000;6; 5;0,006466;
100000;7; 2;0,016860;
100000;5; 2;0,013560;
100000;7; 2;0,045579;
100000;7; 1;0,077206;
100000;6; 2;0,052958;
100000;6; 2;0,056122;
100000;7; 2;0,001714;
100000;7; 2;0,044119;
100000;8; 3;0,009895;
100000;7; 1;0,072415;
100000;7; 2;0,004035;
100000;6; 2;0,008667;
100000;7; 2;0,076224;
100000;7; 1;0,008672;
100000;6; 3;0,003779;
100000;7; 2;0,001235;
100000;6; 1;0,119748;
100000;7; 3;0,018441;
100000;7; 4;0,008813;
100000;6; 2;0,002661;
100000;7; 2;0,016854;
100000;7; 1;0,077304;
100000;7; 3;0,013492;
100000;7; 3;0,010875;
100000;5; 4;0,012689;
100000;7; 2;0,064293;
100000;7; 3;0,033112;
100000;7; 1;0,180129;
100000;6; 3;0,000380;
100000;7; 3;0,016772;
100000;8; 2;0,009478;
100000;6; 3;0,019544;
100000;7; 3;0,021996;
100000;7; 2;0,015857;
100000;8; 4;0,000105;
100000;5; 1;0,067884;
100000;5; 2;0,019735;
100000;8; 1;0,012104;
100000;5; 2;0,031768;
100000;6; 3;0,008230;
100000;7; 2;0,033166;
100000;7; 3;0,017130;
100000;4; 1;0,082595;
100000;7; 4;0,003316;
100000;7; 5;0,001006;
100000;5; 3;0,042850;
100000;6; 2;0,020040;
100000;5; 2;0,038953;
100000;6; 2;0,036229;
100000;2147483647; 1;0,119969;
100000;5; 2;0,012372;
100000;7; 4;0,003447;
100000;7; 2;0,113947;
100000;7; 2;0,033077;
100000;8; 2;0,022160;
100000;5; 2;0,028174;
100000;7; 2;0,041493;
100000;7; 2;0,009849;
100000;7; 2;0,029520;
100000;7; 4;0,022644;
100000;7; 2;0,077013;
100000;6; 4;0,037939;
100000;6; 1;0,138276;
100000;7; 2;0,053514;
100000;7; 1;0,013027;
100000;7; 3;0,027482;
100000;7; 2;0,052540;
100000;7; 3;0,042008;
100000;6; 4;0,011172;
100000;6; 3;0,047223;
100000;6; 4;0,003432;
100000;5; 3;0,011046;
100000;6; 2;0,035372;
100000;7; 3;0,036576;
100000;6; 3;0,002670;
100000;7; 2;0,070715;
100000;5; 3;0,008628;
100000;7; 2;0,001521;
100000;7; 3;0,029928;
100000;7; 2;0,009549;
100000;7; 3;0,003075;
100000;7; 2;0,004438;
100000;7; 3;0,009090;
100000;8; 2;0,013512;
100000;6; 2;0,013354;
100000;7; 4;0,038627;
100000;7; 3;0,075531;
100000;8; 3;0,035914;
100000;7; 2;0,034877;
100000;8; 3;0,034787;
100000;7; 3;0,039959;
100000;8; 2;0,010964;
100000;7; 1;0,041810;
100000;7; 3;0,027996;
100000;8; 1;0,017563;
100000;5; 3;0,047571;
100000;7; 1;0,089191;
