size;graphDistance;greedyWalkPathLenght;metricDistance;
100000;9; 2;0,054302;
100000;5; 2;0,018211;
100000;9; 2;0,031570;
100000;8; 1;0,066218;
100000;8; 3;0,008553;
100000;8; 3;0,040435;
100000;8; 3;0,030644;
100000;9; 2;0,026966;
100000;7; 3;0,018090;
100000;9; 3;0,051275;
100000;10; 4;0,002955;
100000;9; 2;0,353374;
100000;9; 1;0,059538;
100000;9; 4;0,032682;
100000;2147483647; 1;0,143123;
100000;9; 3;0,018767;
100000;7; 2;0,049111;
100000;9; 2;0,060440;
100000;11; 1;0,177222;
100000;9; 2;0,077463;
100000;7; 4;0,008058;
100000;8; 2;0,058822;
100000;9; 2;0,196078;
100000;8; 2;0,055337;
100000;9; 2;0,072949;
100000;8; 1;0,110462;
100000;7; 2;0,017756;
100000;10; 1;0,049650;
100000;8; 2;0,006853;
100000;6; 2;0,038264;
100000;9; 3;0,052138;
100000;8; 2;0,035249;
100000;9; 1;0,117712;
100000;4; 1;0,051044;
100000;10; 1;0,031237;
100000;9; 2;0,149307;
100000;10; 2;0,228969;
100000;8; 1;0,087234;
100000;10; 1;0,443536;
100000;8; 2;0,023026;
100000;9; 2;0,062782;
100000;7; 2;0,044563;
100000;9; 1;0,019059;
100000;8; 2;0,089646;
100000;9; 3;0,060537;
100000;8; 1;0,145117;
100000;6; 2;0,014484;
100000;8; 2;0,026532;
100000;10; 1;0,264714;
100000;10; 1;0,024431;
100000;9; 2;0,014022;
100000;7; 2;0,053651;
100000;9; 1;0,488052;
100000;9; 2;0,053409;
100000;9; 2;0,006118;
100000;8; 2;0,110207;
100000;5; 2;0,011978;
100000;9; 3;0,017106;
100000;9; 2;0,109928;
100000;10; 3;0,110556;
100000;9; 2;0,014152;
100000;8; 3;0,006839;
100000;7; 2;0,046089;
100000;9; 1;0,286638;
100000;8; 1;0,127488;
100000;9; 1;0,166396;
100000;9; 3;0,007851;
100000;8; 3;0,016355;
100000;9; 3;0,020477;
100000;10; 1;0,029590;
100000;9; 5;0,001643;
100000;8; 1;0,059196;
100000;10; 2;0,078392;
100000;9; 2;0,018846;
100000;11; 1;0,465494;
100000;6; 2;0,002363;
100000;8; 1;0,050579;
100000;8; 2;0,280840;
100000;8; 3;0,025173;
100000;9; 2;0,317862;
100000;8; 2;0,039560;
100000;9; 3;0,018581;
100000;8; 4;0,070820;
100000;9; 3;0,010751;
100000;8; 1;0,051578;
100000;8; 1;0,386524;
100000;10; 3;0,014233;
100000;8; 2;0,061948;
100000;10; 2;0,027457;
100000;10; 1;0,360704;
100000;10; 3;0,039237;
100000;8; 1;0,119060;
100000;11; 1;0,568630;
100000;9; 2;0,000563;
100000;8; 1;0,069580;
100000;8; 3;0,008615;
